arg-id,argument,x,y,cluster-level-1-id,cluster-level-2-id
A347_1,原子力を推進することは国民に負担を強いることになる,7.833772659301758,5.228386402130127,1_8,2_15
A348_0,原発の費用は低く見積もりすぎではないか。,6.251551628112793,7.910096168518066,1_5,2_24
A349_0,福島第一の処理が見通し立たないのに、原発をメインに据えるのはやめるべき,10.46256160736084,7.7111101150512695,1_6,2_29
A350_0,水素エネルギーをメインにするべきである,2.056267738342285,6.331727504730225,1_3,2_58
A351_0,水素エネルギーを推進すべきである。,2.061331272125244,6.321683406829834,1_3,2_58
A351_1,原発のコスト試算は不十分であり、廃炉費用や核のゴミの最終処分費、福島の事故による保証費用を考慮すべきである。,6.444005966186523,8.20361614227295,1_5,2_24
A351_3,放射性廃棄物の処理問題が解決されない限り、原発の運用はリスクが高い。,7.9874982833862305,8.67782974243164,1_6,2_6
A351_4,再生可能エネルギーへの投資を強化し、原子力発電に依存しないエネルギーシステムを構築すべきである。,4.402945041656494,6.059722423553467,1_4,2_9
A351_5,原子力発電所の建設や維持には莫大なコストがかかり、経済的リスクが大きい。,5.966361999511719,7.743067741394043,1_5,2_38
A351_6,原子力発電は環境への影響を考慮する必要があり、冷却水の排出が海洋生態系に影響を与える可能性がある。,8.352777481079102,9.152252197265625,1_6,2_6
A352_0,30年度の削減目標を66％以上に引き上げるべき,5.360436916351318,2.2875514030456543,1_1,2_12
A352_1,再エネを最大限普及させるために、自然破壊ではない方法で人里に増やす努力をもっとすべき,4.909084320068359,4.668132305145264,1_1,2_25
A352_2,低所得者が再エネを導入しやすくするための支援を増やすべき,5.160712242126465,4.645910739898682,1_1,2_25
A352_3,気候対策に関わる分野の決定プロセスに若者と市民の声をもっと反映させるべき,8.732345581054688,2.1736233234405518,1_7,2_16
A353_0,メガソーラーによる自然破壊や野生動物の居場所への影響を考慮すべきである。,4.629056453704834,4.886254787445068,1_4,2_14
A353_1,新設する際には場所をよく考えるべきである。,9.151680946350098,5.451010227203369,1_8,2_41
A353_2,自然破壊をして持続可能エネルギーを作るのは間違っている。,4.337867736816406,5.697834491729736,1_4,2_32
A353_3,現在の電力量を削減するべきである。,5.55948543548584,5.321404457092285,1_4,2_0
A353_4,日本は使用量を見直して削減すべきである。,5.370339393615723,2.419156551361084,1_1,2_12
A353_5,未来の子供たちのために自然や動物を守るべきである。,6.433616638183594,4.330894947052002,1_1,2_18
A354_0,原発依存度の低減は堅持し、再生可能エネルギーのさらなる活用を求めるべきである。,6.060061454772949,5.954598903656006,1_4,2_13
A354_1,原子力事業は数世代にわたりリスクとコストを強いるため、方針転換に反対し撤回を求める。,7.664938926696777,5.6638336181640625,1_5,2_30
A354_2,原発は放射性廃棄物を生み出し、トラブルが多く電力需給の解決には役立たない。,8.070521354675293,8.678976058959961,1_6,2_6
A354_3,福島第一原発事故の影響を考慮し、被害者救済や再生可能エネルギー施策への財政投入を最優先すべきである。,10.52820873260498,7.798000812530518,1_6,2_29
A354_4,核燃料サイクルは破綻しており、原発の稼働には反対し、脱原発を進める必要がある。,7.440513610839844,7.516853332519531,1_5,2_33
A354_5,老朽原発は運転の危険が高く、廃炉すべきである。,8.908745765686035,6.1376214027404785,1_8,2_41
A354_6,エネルギー政策に関する議論は国民にわかりやすく伝え、民主的で透明性の高いプロセスを確保すべきである。,8.45228385925293,2.630587339401245,1_7,2_54
A355_0,温室効果は地球温暖化の主要な要因である。,4.879461765289307,2.7311935424804688,1_1,2_12
A355_1,温室効果を抑制するための対策が必要である。,4.909176826477051,2.8133509159088135,1_1,2_12
A356_0,原子力発電、特に核融合発電の研究をさらに推進し、実用化を早めるべきである。,5.510037422180176,6.28593635559082,1_4,2_39
A356_1,太陽光発電の推進は自然破壊・景観破壊につながるため、これ以上進めるべきではない。,4.153082847595215,7.3274006843566895,1_4,2_22
A356_2,ペロブスカイト太陽電池は工業国の電力を賄うには難しいと考える。,4.046764850616455,7.229526042938232,1_4,2_22
A356_3,風力発電のブレード問題を考慮し、蓄電池の開発を最優先すべきである。,4.6191020011901855,6.570270538330078,1_4,2_60
A356_4,自然エネルギーで発電した電気を蓄える安定した出力の電池の開発が必要である。,4.535593509674072,6.382601737976074,1_4,2_9
A356_5,電線の地中化を進めるべきである。,8.129308700561523,5.602253437042236,1_8,2_15
A356_6,ハイブリッドな発電所の計画を期待したい。,5.422295093536377,6.483693599700928,1_4,2_39
A356_7,高レベル放射性廃棄物処理施設の法改正や新法の制定を進めるべきである。,7.960625171661377,8.795289993286133,1_6,2_6
A356_8,エネルギーは国の最重要課題であり、自前のエネルギー確保を最優先に考えるべきである。,5.345180988311768,4.846471786499023,1_1,2_25
A356_9,核融合発電、蓄電池の開発、アンモニア発電、バイオマス発電、燃料電池に期待している。,5.3580098152160645,6.386148452758789,1_4,2_39
A357_1,放射性廃棄物は数千年にわたって安全に保管される必要がある。,7.974808692932129,8.870684623718262,1_6,2_6
A357_2,原発事故は環境を長期間にわたって汚染する可能性がある。,8.898202896118164,9.034056663513184,1_6,2_31
A357_3,原発事故や運転中の放射線漏れにより、周辺住民が健康被害を受ける可能性がある。,9.07936954498291,8.803553581237793,1_6,2_31
A357_4,原発事故の後遺症や不安が住民の精神的健康に影響を及ぼす。,9.148418426513672,8.881821632385254,1_6,2_31
A357_5,原子力発電所の建設や運営、廃炉には高コストがかかる。,5.841122627258301,7.828061103820801,1_5,2_38
A357_6,原発事故が発生すると、その被害の修復や補償に多額の費用がかかる。,6.742325782775879,7.950015068054199,1_5,2_10
A357_7,再生可能エネルギーを推進することで原発の必要性を減らすべきである。,3.873487710952759,6.110287666320801,1_4,2_20
A357_8,エネルギー源の多様化により、原発依存を減らすことができる。,3.4361467361450195,6.635969638824463,1_4,2_20
A358_0,第７次エネルギー基本計画（案）に対して意見を述べる必要がある。,7.572099208831787,2.3469290733337402,1_7,2_47
A360_0,原発の再稼働や新増設は核のごみを出し続けることになるため反対である。,9.700857162475586,5.442992210388184,1_8,2_46
A360_1,核燃料サイクルは破綻しており、核のごみの問題は解決していない。,7.480945587158203,7.597503185272217,1_5,2_33
A360_2,核のごみや廃炉について国民的な議論を行い、脱原発を進める必要がある。,7.849190711975098,8.173260688781738,1_6,2_49
A361_1,原子力発電所で使用される核燃料は、使用後に放射性廃棄物として処理され、数千年にわたって安全に保管される必要がある。,7.9778523445129395,8.607903480529785,1_6,2_6
A361_2,原発事故の際には放射性物質が環境を汚染する可能性がある。,8.87028980255127,9.024102210998535,1_6,2_31
A361_3,原発事故や運転中の放射線漏れにより、周辺住民が放射線にさらされることがあり、長期的な健康被害が懸念される。,9.081342697143555,8.867104530334473,1_6,2_31
A361_4,原発事故の後遺症や不安により、住民の精神的健康にも影響を及ぼす。,9.128108978271484,8.897014617919922,1_6,2_31
A361_5,原子力発電所の建設や運営、廃炉には高コストがかかり、他のエネルギー源への投資が制限されることがある。,5.843902587890625,7.7158050537109375,1_5,2_38
A361_7,再生可能エネルギー（風力、太陽光、水力など）を推進することで、原発の必要性を減らすことができる。,3.732452630996704,6.360952377319336,1_4,2_20
A361_8,エネルギー源の多様化により、エネルギー供給の安定性が向上し、原発依存を減らすことができる。,3.4754605293273926,6.620615482330322,1_4,2_20
A361_9,水素発電は環境への影響が少なく、持続可能なエネルギー源として期待される。,1.8931001424789429,5.716248035430908,1_3,2_56
A361_10,水素発電は再生可能エネルギー資源を活用することができ、エネルギー供給の多様化に寄与する。,1.9696646928787231,5.816421031951904,1_3,2_56
A362_0,原発事故の際には放射性物質が大気や土壌、水源に広がり、長期間にわたって環境を汚染する可能性がある。,8.875255584716797,9.045907974243164,1_6,2_31
A362_3,原子力発電所の建設や運営、廃炉には莫大な費用がかかり、他のエネルギー源への投資が制限されることがある。,5.850613594055176,7.757652282714844,1_5,2_38
A362_5,再生可能エネルギー（風力、太陽光、水力など）は環境に優しく、持続可能なエネルギー源であり、これらに注力することで原発の必要性を減らすことができる。,3.73392391204834,6.34765100479126,1_4,2_20
A362_7,水素発電は二酸化炭素を排出しないため、環境への影響が少なく、地球温暖化の影響を抑えることができる。,1.8646320104599,5.57255220413208,1_3,2_56
A362_8,水素は再生可能エネルギー資源を活用して生成されるため、持続可能なエネルギー源として期待される。,1.9312026500701904,5.746570110321045,1_3,2_56
A363_0,原発事故の際には放射性物質が大気や土壌、水源に広がり、長期間にわたって環境を汚染する可能性がある,8.924623489379883,9.078475952148438,1_6,2_31
A363_1,原発事故や運転中の放射線漏れにより、周辺住民が放射線にさらされることがあり、長期的な健康被害が懸念される,9.05097770690918,8.854244232177734,1_6,2_31
A363_2,原発事故の後遺症や不安により、住民の精神的健康にも影響を及ぼす,9.125862121582031,8.909136772155762,1_6,2_31
A363_3,原子力発電所の建設や運営、廃炉には莫大な費用がかかり、他のエネルギー源への投資が制限されることがある,5.864273548126221,7.743055820465088,1_5,2_38
A363_4,原発事故が発生すると、その被害の修復や補償に多額の費用がかかる,6.715537071228027,8.005990982055664,1_5,2_10
A363_5,再生可能エネルギー（風力、太陽光、水力など）は環境に優しく、持続可能なエネルギー源であり、これらに注力することで原発の必要性を減らすことができる,3.6524245738983154,6.372248649597168,1_4,2_20
A363_6,エネルギー源の多様化によりエネルギー供給の安定性が向上し、原発依存を減らすことができる,3.487910270690918,6.605992317199707,1_4,2_20
A364_1,水素は水素化学物質やバイオマスから生成されるため、再生可能エネルギー資源を活用できる。,1.9577852487564087,5.696318626403809,1_3,2_56
A364_2,水素発電は化石燃料に依存しないため、エネルギー供給の多様化に寄与する。,1.92109215259552,5.710121154785156,1_3,2_56
A364_3,水素は無尽蔵に存在するため、持続可能なエネルギー源として期待される。,1.8998154401779175,5.7902326583862305,1_3,2_56
A364_8,再生可能エネルギー（風力、太陽光、水力など）に注力することで、原発の必要性を減らすことができる。,3.7455055713653564,6.386297702789307,1_4,2_20
A364_9,エネルギー源の多様化によりエネルギー供給の安定性が向上し、原発依存を減らすことができる。,3.4523353576660156,6.614588260650635,1_4,2_20
A365_5,再生可能エネルギー（風力、太陽光、水力など）は環境に優しく、持続可能なエネルギー源であり、原発の必要性を減らすことができる。,3.6547484397888184,6.372509002685547,1_4,2_20
A365_7,水素発電は二酸化炭素を排出しないため、地球温暖化の影響を抑えることができる。,1.868093729019165,5.583855628967285,1_3,2_56
A365_8,水素は水素化学物質やバイオマスから生成されるため、再生可能エネルギー資源を活用することができる。,1.9180939197540283,5.752809047698975,1_3,2_56
A366_6,エネルギー源の多様化により、エネルギー供給の安定性が向上し、原発依存を減らすことができる,3.4887278079986572,6.624864101409912,1_4,2_20
A367_4,原子力発電所で使用される核燃料は、使用後に放射性廃棄物として処理される必要がある。,7.899137020111084,8.65131664276123,1_6,2_6
A367_5,原発事故の際には放射性物質が大気や土壌、水源に広がり、環境を汚染する可能性がある。,8.923660278320312,9.078302383422852,1_6,2_31
A367_6,原発事故や運転中の放射線漏れにより、周辺住民が放射線にさらされることがある。,9.111699104309082,8.908205032348633,1_6,2_31
A367_8,原子力発電所の建設や運営、廃炉には莫大な費用がかかる。,5.86710262298584,7.783844470977783,1_5,2_38
A367_10,再生可能エネルギー（風力、太陽光、水力など）は、環境に優しく、持続可能なエネルギー源である。,3.603705644607544,6.317920207977295,1_4,2_20
A367_11,再生可能エネルギーに注力することで、原発の必要性を減らすことができる。,3.7483718395233154,6.265415191650391,1_4,2_20
A369_0,カーボンニュートラルは幻であり、無駄な時間を使うべきではない。,4.484549522399902,4.215052127838135,1_2,2_17
A369_1,原発は一切止めるべきである。,8.210399627685547,5.572457313537598,1_8,2_15
A369_2,福島原発は何も収束していない。,10.007905960083008,8.053386688232422,1_6,2_19
A370_0,水素発電は環境への影響が少なく、二酸化炭素を排出しないため、地球温暖化の影響を抑えることができる。,1.8331658840179443,5.538374900817871,1_3,2_56
A370_1,水素は再生可能エネルギー資源を活用できるため、持続可能なエネルギー源として期待される。,1.877198338508606,5.751034259796143,1_3,2_56
A370_3,原子力発電は放射性廃棄物を生じ、長期間にわたって安全に保管する必要がある。,8.068887710571289,8.81901741027832,1_6,2_6
A370_4,原発事故は環境汚染を引き起こし、長期間にわたって影響を及ぼす可能性がある。,8.953033447265625,9.019089698791504,1_6,2_31
A370_6,原子力発電所の建設や運営には高コストがかかり、他のエネルギー源への投資が制限されることがある。,5.827062606811523,7.730220794677734,1_5,2_38
A370_7,再生可能エネルギーの推進により、原発の必要性を減らすことができる。,3.768537998199463,6.247669219970703,1_4,2_20
A372_0,火力の脱炭素化ではなく、化石燃料からの脱却を目指し、特に石炭火力については廃止年を明確に示すべき,3.357349157333374,3.0012147426605225,1_2,2_3
A372_1,石炭火力発電はLNG火力発電の約2倍のCO2を排出し、地球温暖化を加速させるため、国際エネルギー機関（IEA）の提言に従い、2030年までに先進国は石炭火力を全廃すべき,2.9759061336517334,2.6806485652923584,1_2,2_42
A372_2,日本はCOP28で化石燃料からの脱却に合意したため、2030年代前半までに石炭火力をゼロにする必要がある,3.421642303466797,2.486952781677246,1_2,2_42
A372_3,水素発電は二酸化炭素を排出せず、再生可能エネルギーを活用できるため、環境への影響が少なく、持続可能なエネルギー源として期待される,1.8857232332229614,5.708107948303223,1_3,2_56
A372_4,原発は放射性廃棄物の処理が必要であり、環境への影響が懸念されるため反対すべき,8.12738037109375,8.883699417114258,1_6,2_6
A373_0,事業者の自主的な取り組みによるフェードアウトでは、1.5℃目標に整合する形での石炭火力廃止が進まないため、国として石炭火力の廃止時期を明確に示すべきである。,3.2346529960632324,2.880014181137085,1_2,2_3
A373_1,2033年度末までに事業者の自主的な取り組みで廃止される石炭火力は全体の約5％に過ぎず、これでは1.5℃目標や2030年度の電源構成の目標、2050年ネットゼロ目標の達成ができない。,3.1070425510406494,2.5584146976470947,1_2,2_42
A374_0,原子力事業は日本社会に長期的なリスクとコストを強いるため、方針転換に反対し撤回を求めるべきである。,7.694692134857178,5.683101177215576,1_5,2_30
A374_1,原発は放射線汚染を伴い、管理が何万年も必要な核のごみを生み出すため、電力需給の解決には役立たない。,8.159957885742188,8.769278526306152,1_6,2_6
A374_2,福島第一原発事故の影響を受けた人々の救済や事故原因の究明を最優先し、脱原発と再生可能エネルギー施策への財政投入を進めるべきである。,10.543622016906738,7.76941442489624,1_6,2_29
A374_3,原発の再稼働や新増設は核のごみを生み出し続けるため、国民的な議論を行い脱原発を進める必要がある。,9.766045570373535,4.941911697387695,1_8,2_40
A375_0,水素発電は環境への影響が少なく、二酸化炭素を排出しないため地球温暖化の影響を抑えることができる。,1.836326241493225,5.550994873046875,1_3,2_56
A375_3,原子力発電は放射性廃棄物を生じ、長期間にわたって安全に保管する必要があるため、環境への影響が大きい。,8.292329788208008,8.962575912475586,1_6,2_6
A375_4,原発事故の際には放射性物質が環境を汚染する可能性があり、長期的な健康被害が懸念される。,8.780682563781738,8.983879089355469,1_6,2_31
A376_1,現在、CO2排出を90%以上削減できる基準を満たす石炭火力発電所は存在しない。,3.146275043487549,2.6543896198272705,1_2,2_42
A376_2,「各国の事情に応じた多様な道筋を認めつつ」という表現だけでは、日本の石炭火力全廃に向けた取り組みが失速する懸念がある。,3.6440463066101074,2.8164660930633545,1_2,2_42
A377_1,排出削減対策が講じられていない石炭火力の温存は問題であり、貿易赤字の原因となる。,3.1414694786071777,3.021190881729126,1_2,2_3
A377_2,日本の国富が散逸しないように、再生可能エネルギーにシフトすべきである。,4.139693737030029,5.264747142791748,1_4,2_14
A378_0,アンモニアやCCUS等を活用した脱炭素化は目指すべきではない。,2.786895751953125,4.489625453948975,1_2,2_21
A378_1,長期脱炭素電源オークション等による促進策は見直すべき。,3.4230189323425293,3.7000174522399902,1_2,2_59
A378_2,アンモニアやCCUSを活用した火力の脱炭素化は実現可能性が低く高コストである。,2.6090874671936035,4.600940704345703,1_2,2_21
A378_3,アンモニア混焼やCCUSを前提とした計画は石炭火力の温存につながる。,2.663097620010376,4.433924198150635,1_2,2_21
A378_4,アンモニアは製造時に大量のCO2を排出し、混焼しても脱炭素化にはつながらない。,2.563229560852051,4.586399555206299,1_2,2_21
A378_5,海外でのアンモニア製造や輸送時にもCO2が排出され、エネルギーの輸入依存は解決できない。,2.6352932453155518,4.573133945465088,1_2,2_21
A378_6,20％混焼や50％混焼が実現しても、残りは石炭を燃やすことになる。,3.134692907333374,2.6238906383514404,1_2,2_42
A378_7,アンモニアの製造やCCUSはコストが高く、電気料金の上昇につながる。,2.508610486984253,4.693861484527588,1_2,2_21
A378_8,CCUSは実用化しておらず、気候変動対策として間に合わない。,3.184758424758911,4.5313920974731445,1_2,2_59
A378_9,CO2の回収・運搬・貯留には大量のエネルギーとコストが必要である。,3.203425168991089,4.342465400695801,1_2,2_59
A378_10,地震の多い日本ではCO2を安全に貯留することが難しい。,9.35534381866455,7.033524990081787,1_6,2_50
A378_11,海外にCO2を輸出する場合、そのためのコストも必要である。,3.1954057216644287,4.311765193939209,1_2,2_59
A379_1,アンモニア混焼やCCUSによる火力の脱炭素化は実用化されておらず、石炭火力の温存につながるため、計画として不適切である。,2.7324676513671875,4.476034164428711,1_2,2_21
A379_2,アンモニアの製造時に大量のCO2が排出され、混焼しても脱炭素化にはつながらない。,2.5550918579101562,4.598429203033447,1_2,2_21
A379_3,アンモニアの輸送時にもCO2が排出され、エネルギーの輸入依存を解決できない。,2.6050262451171875,4.581546306610107,1_2,2_21
A379_4,CCUSは実用化されておらず、気候変動対策として間に合わない。,3.1755762100219727,4.506770610809326,1_2,2_59
A379_5,CO2の回収・運搬・貯留には大量のエネルギーとコストが必要であり、日本の地震の多い環境では安全な貯留が難しい。,3.322594165802002,4.305387020111084,1_2,2_59
A380_1,石炭火力は最新型であってもLNG火力の約2倍のCO2を排出するため、開発を推進しても座礁資産となる。,2.6077632904052734,3.003404140472412,1_2,2_37
A380_2,「高効率」という言葉で本質を捻じ曲げないでほしい。,5.793600082397461,4.7719550132751465,1_4,2_44
A381_0,このままでは日本はもちろん、地球に生物が存在することが困難になる。,6.392462253570557,4.467843532562256,1_1,2_18
A381_1,不可逆的な状況になる前に、本気でかつ透明性をもった審議を望む。,8.575693130493164,2.8875722885131836,1_7,2_54
A381_2,今の地球をこれからの世代に残していくには今しかない。,6.4551682472229,4.307697296142578,1_1,2_18
A382_7,LNG火力の新設は脱火力を妨げ、大量のCO2排出を長期間にわたって固定化してしまう。,2.5907812118530273,3.134955644607544,1_2,2_37
A382_8,容量市場、長期脱炭素電源オークションの制度は廃止又は抜本的な見直しが必要。,3.0906200408935547,3.723100423812866,1_2,2_59
A382_9,LNG火力は石炭火力よりはましだが、大量のCO2を排出し続ける。,2.6367645263671875,2.9737374782562256,1_2,2_37
A383_0,コストの安い再生可能エネルギーにシフトすべき,4.119686126708984,5.645784378051758,1_4,2_32
A383_1,再エネ拡大の政策を強く打ち出すべき,5.500187873840332,4.351540565490723,1_1,2_25
A383_2,脱炭素火力では排出削減が間に合わない,3.1444010734558105,3.0636074542999268,1_2,2_3
A383_3,低コストで導入可能な技術を優先する施策が必要,4.9539594650268555,4.943415641784668,1_1,2_25
A383_4,水素発電を推進すべき,2.113633155822754,6.122493743896484,1_3,2_58
A383_5,原発には反対である,9.158202171325684,5.041616439819336,1_8,2_7
A384_0,LNGガス火力はライフサイクルで見たときにトランジション燃料としては不適である。,2.5694072246551514,3.1519405841827393,1_2,2_37
A384_1,LNGはライフサイクルでのCO2排出が石炭より大きいとの指摘がある。,2.5456111431121826,3.0450644493103027,1_2,2_37
A384_2,LNGの使用は海外の化石燃料への依存を継続し、日本のエネルギー安全保障の問題の改善にならない。,2.8429524898529053,3.431490659713745,1_2,2_37
A384_3,LNGは座礁資産化する可能性が大きい。,2.657209634780884,3.118145704269409,1_2,2_37
A384_4,LNGは発電時のみに限っても、大量のCO2を排出するため、早期に再生可能エネルギーに移行すべきである。,2.6289892196655273,3.210378885269165,1_2,2_37
A385_0,第７次エネルギー基本計画（案）に反対する,7.531887054443359,2.4341440200805664,1_7,2_47
A385_1,原発は不要であり、すべて廃炉にすべきである,8.522411346435547,5.861530303955078,1_8,2_15
A386_0,地震の多い我が国において、中央構造線やフォッサマグナ付近に立地する原発は凶器である。,9.587372779846191,6.778530597686768,1_6,2_50
A386_1,南海トラフ地震の発生が予見される中、原発に反対である。,9.594535827636719,5.969783306121826,1_8,2_41
A387_0,水素発電が現実になりつつある中、原発を推進する政策は時代遅れである。,6.542141437530518,5.384725093841553,1_4,2_13
A387_1,原発は地震対策や安全保障の観点からリスクが大きすぎるため反対である。,9.25343132019043,5.8972859382629395,1_8,2_41
A388_0,反対,8.987783432006836,4.338073253631592,1_8,2_28
A389_0,原発はいらない,8.294919967651367,6.388958930969238,1_8,2_61
A390_0,原発を続けるべきではない,8.291614532470703,6.303074359893799,1_8,2_61
A390_1,原発事故のデブリを取り出せないのに原発を続けるのは問題がある,7.154111862182617,9.434789657592773,1_6,2_34
A390_2,豊富な資源があるのにそれを活用すべき,6.264665126800537,6.387693405151367,1_4,2_13
A390_3,水素エネルギーに注目すべきであり、水素カーの普及が期待される,1.8560587167739868,6.102856636047363,1_3,2_58
A391_0,天下り先を考えている人に日本のエネルギーを任せられない,6.790501117706299,5.102620601654053,1_8,2_55
A391_1,福島原発の廃炉費用が考慮されているか疑問である,6.444509506225586,8.357105255126953,1_5,2_24
A391_2,地震が起きたらエネルギー問題は深刻になる,9.596997261047363,6.833077907562256,1_6,2_50
A391_3,水素の時代が来るべきである,1.7997969388961792,6.403886318206787,1_3,2_58
A391_4,液化水素を作って輸出することを検討すべきである,1.9765064716339111,6.1863508224487305,1_3,2_58
A392_0,水素が今後のエネルギーとなることで循環型エネルギー社会へ移行できる,2.0291316509246826,6.272888660430908,1_3,2_58
A392_1,水素への移行は宇宙の摂理、地球の摂理、生命体全般の摂理に則している,1.9100621938705444,6.383461952209473,1_3,2_58
A393_0,福島の問題はまだ解決していない,10.023838996887207,8.06479549407959,1_6,2_19
A394_0,福島は終わっていない,10.03602123260498,8.063302040100098,1_6,2_19
A395_0,これではエネルギー分野で落ちぶれる。,4.63947057723999,5.060643672943115,1_4,2_14
A396_0,原発に依存するのは古い考えであり、廃止すべきである。,8.538275718688965,5.518771171569824,1_8,2_15
A396_1,日本は地震大国であり、原発のリスクを考慮すべきである。,9.420161247253418,7.077227592468262,1_6,2_50
A396_2,福島原発の事故を忘れてはいけない。,10.01551342010498,7.538989543914795,1_6,2_1
A396_3,水素と地熱エネルギーに進むべきである。,2.153721570968628,6.348565101623535,1_3,2_58
A397_0,原発はオワコンである。,8.328571319580078,6.3300275802612305,1_8,2_61
A398_0,水素社会推進法が通っているのに、なぜ進めないのか疑問である。,1.3706263303756714,6.727202892303467,1_3,2_26
A398_1,古い考えでは日本に未来は無い。,7.556972503662109,6.024937152862549,1_5,2_30
A398_2,小型原発を進めるなら、まず経済産業省の地下に作るべきであり、そうすれば住民の恐怖が分かる。,9.241122245788574,4.685781002044678,1_8,2_40
A399_1,2035年までの温室効果ガス目標を70％、80％などイギリス並みの目標に設定すべき,4.968220233917236,2.388688087463379,1_1,2_12
A399_2,地震大国として原発に依存することはあり得ない,9.627090454101562,6.733809947967529,1_6,2_50
A399_3,原発にかける予算を再生可能エネルギーの普及に振り向けるべき,5.564266204833984,5.87835693359375,1_4,2_0
A400_5,東北で地熱エネルギーの利用が可能である,4.737794876098633,6.691234588623047,1_4,2_60
A401_0,福島原発の事故を受けて、日本中に核が存在するのと同じ状況である,9.83889389038086,7.41200065612793,1_6,2_1
A401_1,原発を廃止する計画が必要である,8.325447082519531,5.434290409088135,1_8,2_15
A401_2,水素と地熱エネルギーに進むべきである,2.0779380798339844,6.38231086730957,1_3,2_58
A401_3,原発事故のデブリを取り出せない現状で、原発を続けるべきではない,7.138546943664551,9.439054489135742,1_6,2_34
A402_2,小型原発を進めるなら、まず経済産業省の地下に作るべきであり、住民の恐怖を理解すべき。,9.290834426879883,4.678149700164795,1_8,2_40
A402_3,原発は廃止の方向で進めるべき。,8.198887825012207,5.533623218536377,1_8,2_15
A403_0,原発、洋上風力、風力発電の推進に反対する,9.194428443908691,4.68435001373291,1_8,2_7
A403_1,使用済み核燃料の問題を後世に残す政策に反対する,5.726615905761719,5.274513244628906,1_4,2_44
A403_2,使用済み核燃料の保管場所が決まっていない段階での原発稼働はおかしい,7.730639934539795,7.89242696762085,1_5,2_33
A403_3,重大事故時の避難が海沿いで津波の危険性があるため、原発の推進に反対する,9.250025749206543,5.696052074432373,1_8,2_41
A403_4,現在九州電力は余剰電力を捨てている状況で、これ以上九州に風力発電や洋上風力は必要ない,7.8711347579956055,6.620155334472656,1_5,2_5
A404_0,日本にはこれ以上、原発は要らない。,7.9415435791015625,6.515305519104004,1_5,2_5
A404_1,福島の二の前は国民は望んでいない。,10.155471801757812,7.908297061920166,1_6,2_19
A405_0,本案に反対します！,7.942147254943848,3.3047220706939697,1_7,2_48
A406_0,日本は地震が多く、福島の事故の影響が今でも大きいと感じている。,9.945366859436035,7.706507682800293,1_6,2_1
A406_1,原発の見直しが求められる中、新たなエネルギー源の開発、特に水素や地熱への移行を進めるべき。,5.348058700561523,6.509646892547607,1_4,2_39
A406_2,安全で持続可能な未来のために、明るい方向へ進むことを検討してほしい。,6.437349319458008,4.298326015472412,1_1,2_18
A406_3,原発廃止を求める。,8.30700969696045,5.46867561340332,1_8,2_15
A407_0,原発に反対すべき,9.11303424835205,4.9317474365234375,1_8,2_7
A407_1,廃炉を賛成すべき,8.465254783630371,5.552225589752197,1_8,2_15
A407_2,水素社会の実現へ舵を切るべき,1.3492202758789062,6.665595054626465,1_3,2_26
A408_0,原発の再稼働に反対するべき,9.819911003112793,5.261271953582764,1_8,2_46
A408_1,原発の新規開発の建設に反対するべき,9.633054733276367,4.903153896331787,1_8,2_40
A409_0,原発推進に反対である,9.016345977783203,4.914843559265137,1_8,2_7
A409_1,この計画案に反対である,7.865487098693848,3.225736141204834,1_7,2_48
A410_0,本案に反対します,7.9260711669921875,3.2950339317321777,1_7,2_48
A411_0,本案に反対する。,7.903034210205078,3.2744061946868896,1_7,2_48
A412_0,原発推進に反対するべき,8.995039939880371,4.8955559730529785,1_8,2_7
A412_1,水素社会の日本を実現すべき,1.3597831726074219,6.706026077270508,1_3,2_26
A412_2,原発利権にむらがる人を許さないべき,9.241868019104004,5.022003650665283,1_8,2_7
A412_3,日本を破壊する原発に大反対,9.624957084655762,5.09708309173584,1_8,2_40
A413_0,南九州の洋上風力に強く反対する,9.403108596801758,4.580545902252197,1_8,2_40
A413_1,吹上砂丘の景観を守るために洋上風力に反対する,9.388727188110352,4.548538684844971,1_8,2_40
A413_2,原発近くではテングサやチリメンが取れなくなり、収入源が失われている,8.67225456237793,8.200952529907227,1_6,2_27
A413_3,原発の20年延長は知事の公約違反であり、安心して生活できる環境ではない,9.311593055725098,5.937573432922363,1_8,2_41
A413_4,第7次エネルギー基本計画に強く反対する,7.4738874435424805,2.3260912895202637,1_7,2_47
A414_0,原発新増設について国民や地元の了解を得ていないのはおかしい,9.689751625061035,4.823638439178467,1_8,2_40
A414_1,新増設に際して国民から徴収することに疑問を感じる,7.524593353271484,4.506710529327393,1_8,2_35
A414_2,経産省が勝手に決めるのは辞めるべき,7.274384498596191,3.5016226768493652,1_7,2_48
A414_3,主力電力は水素にすべき,2.3083906173706055,6.133549690246582,1_3,2_4
A415_0,この計画案に反対します。,7.819301128387451,3.2396230697631836,1_7,2_48
A416_0,原発はまだ続けるべきではない,8.44154167175293,6.3393049240112305,1_8,2_61
A416_1,原発事故のデブリも取り出せないのに原発を続けるのは問題である,7.169620990753174,9.450695037841797,1_6,2_34
A416_2,豊富な資源があるのに原発に依存するのはおかしい,6.466806411743164,6.427402496337891,1_4,2_13
A416_3,水素エネルギーの利用を進めるべきである,2.0634756088256836,6.293957710266113,1_3,2_58
